awc_code,awc_name,lat,lon,awc_alpha_code,dist_code
" ""29572040325""",Hongsandra (Bangalore South)," ""12.893917"""," ""77.625404"""," ""H""","""572"""
" ""29572040326""",Devarachikkanahalli (Bangalore South)," ""12.889102"""," ""77.61539"""," ""H""","""572"""
" ""29572040327""",Bommanhalli (Bangalore South)," ""12.905903"""," ""77.62873"""," ""H""","""572"""
" ""29572040328""",Singsandra 2 (Bangalore South)," ""12.884704"""," ""77.63902"""," ""H""","""572"""
" ""29572040329""",Laxmi Layout (Bangalore South)," ""12.886498"""," ""77.63465"""," ""H""","""572"""
" ""29572040401""",Uttarahalli (Bangalore South)," ""12.906861"""," ""77.54403"""," ""H""","""572"""
" ""29572040402""",Yadalam Nagara (Bangalore South)," ""12.894881"""," ""77.54698"""," ""H""","""572"""
" ""29572040403""",Vasanthapura (Bangalore South)," ""12.894454"""," ""77.55099"""," ""H""","""572"""
" ""29572040404""",Agara (Bangalore South)," ""12.84416"""," ""77.48741"""," ""H""","""572"""
" ""29572040405""",Lakshmipura (Bangalore South)," ""12.834808"""," ""77.513405"""," ""H""","""572"""
" ""29572040406""",Vaderahalli (Bangalore South)," ""12.835345"""," ""77.526436"""," ""H""","""572"""
" ""29572040407""",Banjarapalya (Bangalore South)," ""12.8295"""," ""77.48523"""," ""H""","""572"""
" ""29572040408""",Thathaguni (Bangalore South)," ""12.845154"""," ""77.51421"""," ""H""","""572"""
" ""29572040409""",Gubbalala (Bangalore South)," ""12.885438"""," ""77.5418"""," ""H""","""572"""
" ""29572040410""",Uttarahalli-2 (Bangalore South)," ""12.9048"""," ""77.54338"""," ""H""","""572"""
" ""29572040411""",Arehalli (Bangalore South)," ""12.911848"""," ""77.53834"""," ""H""","""572"""
" ""29572040412""",Turahalli (Bangalore South)," ""12.897754"""," ""77.539185"""," ""H""","""572"""
" ""29572040413""",Srinivasa Colony (Bangalore South)," ""12.914511"""," ""77.535484"""," ""H""","""572"""
" ""29572040414""",Ramachandrapura (Bangalore South)," ""12.917118"""," ""77.543465"""," ""H""","""572"""
" ""29572040415""",Bhuvaneshwari Nagara (Bangalore South)," ""12.894825"""," ""77.542"""," ""H""","""572"""
" ""29572040416""",Maruthi Nagara (Bangalore South)," ""12.888146"""," ""77.54792"""," ""H""","""572"""
" ""29572040417""",Chowdeshwari Nagara (Bangalore South)," ""12.849002"""," ""77.51898"""," ""H""","""572"""
" ""29572040418""",Saalu Doddi (Bangalore South)," ""12.830483"""," ""77.50784"""," ""H""","""572"""
" ""29572040419""",Navagrama (Bangalore South)," ""12.830976"""," ""77.51859"""," ""H""","""572"""
" ""29572040420""",Basappanapalya (Bangalore South)," ""12.830687"""," ""77.497375"""," ""H""","""572"""
" ""29572040421""",Chikkalasandra (Bangalore South)," ""12.914672"""," ""77.55019"""," ""H""","""572"""
" ""29572040422""",Channasandra (Bangalore South)," ""12.902235"""," ""77.52197"""," ""H""","""572"""
" ""29572040423""",Doddipalya (Bangalore South)," ""12.858093"""," ""77.47254"""," ""H""","""572"""
" ""29572040424""",Uttarahaali -3 (Bangalore South)," ""12.906459"""," ""77.543465"""," ""H""","""572"""
" ""29572040425""",Turahalli Colony (Bangalore South)," ""12.896388"""," ""77.54427"""," ""H""","""572"""
" ""29572040429N""",Thalagattapura - 3 (Bangalore South)," ""12.869209"""," ""77.53626"""," ""H""","""572"""
" ""29572040430N""",Thathaguni-2 (Bangalore South)," ""12.843352"""," ""77.51042"""," ""H""","""572"""
" ""29572040431N""",Channasandra Colony -2 (Bangalore South)," ""12.902235"""," ""77.52196"""," ""H""","""572"""
" ""29572040432N""",Chikkallasandra-2 (Bangalore South)," ""12.915524"""," ""77.550316"""," ""H""","""572"""
" ""29572040433N""",Vasanthapura-2 (Bangalore South)," ""12.894454"""," ""77.55099"""," ""H""","""572"""
" ""29572040434N""",Uttarahalli-4 (Bangalore South)," ""12.904863"""," ""77.54323"""," ""H""","""572"""
" ""29572040435N""",Subramanyapura (Bangalore South)," ""12.906391"""," ""77.543434"""," ""H""","""572"""
" ""29572040501""",Uttari (Bangalore South)," ""12.817934"""," ""77.49434"""," ""H""","""572"""
" ""29572040502""",Salhunase (Bangalore South)," ""12.81289"""," ""77.512276"""," ""H""","""572"""
" ""29572040503""",Pattareddypalya (Bangalore South)," ""12.794953"""," ""77.5052"""," ""H""","""572"""
" ""29572040504""",Nelaguli (Bangalore South)," ""12.774422"""," ""77.489456"""," ""H""","""572"""
" ""29572040505""",Somanahalli-1 (Bangalore South)," ""12.773376"""," ""77.50334"""," ""H""","""572"""
" ""29572040506""",Ravugodlu (Bangalore South)," ""12.747735"""," ""77.49972"""," ""H""","""572"""
" ""29572040507""",Thattaguppe-1 (Bangalore South)," ""12.772405"""," ""77.530205"""," ""H""","""572"""
" ""29572040508""",Tharalu (Bangalore South)," ""12.789328"""," ""77.52204"""," ""H""","""572"""
" ""29572040509""",Gulakamalai (Bangalore South)," ""12.79745"""," ""77.52305"""," ""H""","""572"""
" ""29572040510""",Nettigere (Bangalore South)," ""12.759032"""," ""77.49418"""," ""H""","""572"""
" ""29572040511""",Kerechudahalli (Bangalore South)," ""12.782675"""," ""77.48875"""," ""H""","""572"""
" ""29572040512""",Kaggalipura Colony (Bangalore South)," ""12.806401"""," ""77.503876"""," ""H""","""572"""
" ""29572040513""",Mukkodly (Bangalore South)," ""12.756367"""," ""77.528595"""," ""H""","""572"""
" ""29572040514""",Kaggalipura 1 (Bangalore South)," ""12.8003845"""," ""77.507904"""," ""H""","""572"""
" ""29572040515""",Kaggalipura 2 (Bangalore South)," ""12.801808"""," ""77.50819"""," ""H""","""572"""
" ""29572040516""",Kaggalipura 3 (Bangalore South)," ""12.79916"""," ""77.50853"""," ""H""","""572"""
" ""29572040517""",Oodhipalya (Bangalore South)," ""12.819886"""," ""77.513985"""," ""H""","""572"""
" ""29572040518""",Ob Chudahalli (Bangalore South)," ""12.816617"""," ""77.52053"""," ""H""","""572"""
" ""29572040519""",Rameshnagara (Bangalore South)," ""12.810023"""," ""77.507256"""," ""H""","""572"""
" ""29572040520""",Oodhipalya Layout (Bangalore South)," ""12.820004"""," ""77.517044"""," ""H""","""572"""
" ""29572040521""",Gandhinagara (Bangalore South)," ""12.787686"""," ""77.50438"""," ""H""","""572"""
" ""29572040522""",Bolare (Bangalore South)," ""12.7546015"""," ""77.48502"""," ""H""","""572"""
" ""29572040523""",Veerasandra (Bangalore South)," ""12.756405"""," ""77.48062"""," ""H""","""572"""
" ""29572040524""",Ravugodlu Colony (Bangalore South)," ""12.749671"""," ""77.511795"""," ""H""","""572"""
" ""29572040525""",Hosadoddi (Bangalore South)," ""12.766147"""," ""77.4843"""," ""H""","""572"""
" ""29572040526""",Naganayakanahalli (Bangalore South)," ""12.792644"""," ""77.47774"""," ""H""","""572"""
" ""29572040527""",Gudipalya (Bangalore South)," ""12.794968"""," ""77.48401"""," ""H""","""572"""
" ""29572040528""",Girigowdanadoddi (Bangalore South)," ""12.74525"""," ""77.52338"""," ""H""","""572"""
" ""29572040529""",Gadipalya (Bangalore South)," ""12.766494"""," ""77.52671"""," ""H""","""572"""
" ""29572040530""",Thattaguppe-2 (Bangalore South)," ""12.772335"""," ""77.53013"""," ""H""","""572"""
" ""29572040531""",Vasudevapura (Bangalore South)," ""12.794512"""," ""77.52091"""," ""H""","""572"""
" ""29572040532""",Diinepalya (Bangalore South)," ""12.754566"""," ""77.48508"""," ""H""","""572"""
" ""29572040533""",Somanahalli-2 (Bangalore South)," ""12.771936"""," ""77.5025"""," ""H""","""572"""
" ""29572040534""",Somanahalli-3 (Bangalore South)," ""12.777671"""," ""77.49723"""," ""H""","""572"""
" ""29572040535""",Guttepalya (Bangalore South)," ""12.792178"""," ""77.52975"""," ""H""","""572"""
" ""29572040601""",K Gollahalli (Bangalore South)," ""12.843133"""," ""77.45167"""," ""H""","""572"""
" ""29572040602""",Gonipura (Bangalore South)," ""12.83132"""," ""77.450836"""," ""H""","""572"""
" ""29572040603""",Thippuru (Bangalore South)," ""12.8207245"""," ""77.44387"""," ""H""","""572"""
" ""29572040604""",Chinnakurchi (Bangalore South)," ""12.8279295"""," ""77.4601"""," ""H""","""572"""
" ""29572040605""",Thagachaguppe (Bangalore South)," ""12.86763"""," ""77.45451"""," ""H""","""572"""
" ""29572040606""",Gangasandra (Bangalore South)," ""12.846006"""," ""77.47086"""," ""H""","""572"""
" ""29572040607""",Kenchanpalya (Bangalore South)," ""12.845027"""," ""77.44465"""," ""H""","""572"""
" ""29572040608""",Hampapura (Bangalore South)," ""12.8305435"""," ""77.42884"""," ""H""","""572"""
" ""29572040609""",Kumbalgodu (Bangalore South)," ""12.879129"""," ""77.445076"""," ""H""","""572"""
" ""29572040610""",Kanminike Colony (Bangalore South)," ""12.858207"""," ""77.428734"""," ""H""","""572"""
" ""29572040611""",Hosapalya (Bangalore South)," ""12.872998"""," ""77.43219"""," ""H""","""572"""
" ""29572040612""",Anchepalya (Bangalore South)," ""12.890256"""," ""77.458755"""," ""H""","""572"""
" ""29572040613""",Kambipura (Bangalore South)," ""12.872053"""," ""77.46203"""," ""H""","""572"""
" ""29572040614""",H Gollahalli (Bangalore South)," ""12.876329"""," ""77.48044"""," ""H""","""572"""
" ""29572040615""",Rachanamadu (Bangalore South)," ""12.861982"""," ""77.5112"""," ""H""","""572"""
" ""29572040616""",Shigehalli (Bangalore South)," ""12.819338"""," ""77.45242"""," ""H""","""572"""
" ""29572040617""",Thittahalli (Bangalore South)," ""12.820706"""," ""77.46094"""," ""H""","""572"""
" ""29572040618""",Kullegowdanapalya (Bangalore South)," ""12.845959"""," ""77.4468"""," ""H""","""572"""
" ""29572040619""",Devigere (Bangalore South)," ""12.855451"""," ""77.465416"""," ""H""","""572"""
" ""29572040620""",Devigere Colony (Bangalore South)," ""12.853325"""," ""77.459076"""," ""H""","""572"""
" ""29572040621""",Gerupalya (Bangalore South)," ""12.825176"""," ""77.42204"""," ""H""","""572"""
" ""29572040622""",Katanayakanapura (Bangalore South)," ""12.871171"""," ""77.481995"""," ""H""","""572"""
" ""29572040623""",Gaviyaiahnapalya (Bangalore South)," ""12.841653"""," ""77.46944"""," ""H""","""572"""
" ""29572040624""",Hamapura Colony (Bangalore South)," ""12.825316"""," ""77.42222"""," ""H""","""572"""
" ""29572040625""",Doddabele (Bangalore South)," ""12.889302"""," ""77.47298"""," ""H""","""572"""
" ""29572040626""",Karubele (Bangalore South)," ""12.874668"""," ""77.46642"""," ""H""","""572"""
" ""29572040627""",Kumbalgodu-2 (Bangalore South)," ""12.878841"""," ""77.450386"""," ""H""","""572"""
" ""29572040628""",Ambedkar Colony (Bangalore South)," ""12.870053"""," ""77.43064"""," ""H""","""572"""
" ""29572040629N""",H gollahalli 2 (Bangalore South)," ""12.876174"""," ""77.4804"""," ""H""","""572"""
" ""29572040630N""",Nagegowdanapaly (Bangalore South)," ""12.867639"""," ""77.5158"""," ""H""","""572"""
" ""29572040631N""",Kanminike 2 (Bangalore South)," ""12.864388"""," ""77.43146"""," ""H""","""572"""
" ""29572040632N""",Tagachakuppe 2 (Bangalore South)," ""12.863414"""," ""77.448654"""," ""H""","""572"""
" ""29572040633N""",Anchepalya 2 (Bangalore South)," ""12.889016"""," ""77.45847"""," ""H""","""572"""
" ""29572040634N""",Kamibura 2 (Bangalore South)," ""12.87739"""," ""77.45959"""," ""H""","""572"""
" ""29572040701""",Kengeri (Bangalore South)," ""12.910769"""," ""77.48343"""," ""H""","""572"""
" ""29572040702""",Chikkegowdanapalya (Bangalore South)," ""12.879807"""," ""77.511375"""," ""H""","""572"""
" ""29572040703""",Ganakallu (Bangalore South)," ""12.897641"""," ""77.51092"""," ""H""","""572"""
" ""29572040704""",Hemmigepura (Bangalore South)," ""12.88248"""," ""77.48613"""," ""H""","""572"""
" ""29572040705""",Bangarappanagara (Bangalore South)," ""12.925466"""," ""77.5276"""," ""H""","""572"""
" ""29572040706""",Halage Vaderahalli (Bangalore South)," ""12.92152"""," ""77.51539"""," ""H""","""572"""
" ""29572040707""",Mailsandra (Bangalore South)," ""12.914006"""," ""77.49723"""," ""H""","""572"""
" ""29572040708""",Doddagollarahaati (Bangalore South)," ""12.938028"""," ""77.48636"""," ""H""","""572"""
" ""29572040709""",Bhimanakuppe (Bangalore South)," ""12.90417"""," ""77.43897"""," ""H""","""572"""
" ""29572040710""",Ramohalli (Bangalore South)," ""12.908015"""," ""77.41827"""," ""H""","""572"""
" ""29572040711""",Krishna Raja Sagara Colony (Bangalore South)," ""12.933946"""," ""77.43113"""," ""H""","""572"""
" ""29572040712""",Srinivasapura (Bangalore South)," ""12.901051"""," ""77.50852"""," ""H""","""572"""
" ""29572040713""",Bettanapalya (Bangalore South)," ""12.911423"""," ""77.442764"""," ""H""","""572"""
" ""29572040714""",Gulaganjanahaali (Bangalore South)," ""12.93565"""," ""77.41872"""," ""H""","""572"""
" ""29572040715""",Beedi Colony (Bangalore South)," ""12.918232"""," ""77.47197"""," ""H""","""572"""
" ""29572040716""",Bhuvaneshwari Nagara (Bangalore South)," ""12.941974"""," ""77.48833"""," ""H""","""572"""
" ""29572040717""",Mariyappana Palya (Bangalore South)," ""12.946654"""," ""77.4937"""," ""H""","""572"""
" ""29572040718""",Nagdevanahaali (Bangalore South)," ""12.937935"""," ""77.489105"""," ""H""","""572"""
" ""29572040719""",Gandhi Nagara (Bangalore South)," ""12.922793"""," ""77.4811"""," ""H""","""572"""
" ""29572040720""",Chikkagollarahatti (Bangalore South)," ""12.936226"""," ""77.494675"""," ""H""","""572"""
" ""29572040721""",Maruthi Nagara-1 (Bangalore South)," ""12.939533"""," ""77.48071"""," ""H""","""572"""
" ""29572040722""",Maruthi Nagara -2 (Bangalore South)," ""12.937844"""," ""77.47869"""," ""H""","""572"""
" ""29572040723""",Challeghatta (Bangalore South)," ""12.896412"""," ""77.45609"""," ""H""","""572"""
" ""29572040724""",Shivanapalya (Bangalore South)," ""12.928979"""," ""77.49102"""," ""H""","""572"""
" ""29572040725""",Dubasi Palya (Bangalore South)," ""12.9285"""," ""77.49487"""," ""H""","""572"""
" ""29572040726""",Maruthi Nagara -3 (Bangalore South)," ""12.937582"""," ""77.48181"""," ""H""","""572"""
" ""29572040727""",Kodipalya (Bangalore South)," ""12.902075"""," ""77.48533"""," ""H""","""572"""
" ""29572040728""",Subhash Nagara (Bangalore South)," ""12.922777"""," ""77.481155"""," ""H""","""572"""
" ""29572040729""",Vinayaka Nagara (Bangalore South)," ""12.90274"""," ""77.427216"""," ""H""","""572"""
" ""29572040730N""",srinivaspura 2 (Bangalore South)," ""12.900514"""," ""77.508026"""," ""H""","""572"""
" ""29572040731N""",Beedi colony 2 (Bangalore South)," ""12.911116"""," ""77.4747"""," ""H""","""572"""
" ""29572040732N""",Bhuvaneshwari nagar 2 (Bangalore South)," ""12.942855"""," ""77.489586"""," ""H""","""572"""
" ""29572040733N""",Kengeri 2 (Bangalore South)," ""12.910698"""," ""77.483635"""," ""H""","""572"""
" ""29572040734N""",Pattangere (Bangalore South)," ""12.9215765"""," ""77.5154"""," ""H""","""572"""
" ""29572040735N""",Jaware gouda nagara (Bangalore South)," ""12.925174"""," ""77.52761"""," ""H""","""572"""
" ""29572040736N""",Beedi colony 2 (Bangalore South)," ""12.911114"""," ""77.47469"""," ""H""","""572"""
" ""29572040801""",Hosabyrohalli (Bangalore South)," ""12.9199295"""," ""77.45593"""," ""H""","""572"""
" ""29572040802""",Chikkabasti-1 (Bangalore South)," ""12.941226"""," ""77.47662"""," ""H""","""572"""
" ""29572040803""",Chikkanahalli (Bangalore South)," ""12.9344845"""," ""77.47187"""," ""H""","""572"""
" ""29572040803N""",Chikkanahalli R (Ramasandra) (Bangalore South)," ""12.934494"""," ""77.4719"""," ""H""","""572"""
" ""29572040804""",Dodderi (Bangalore South)," ""12.865963"""," ""77.37829"""," ""H""","""572"""
" ""29572040805""",Huluvenahalli (Bangalore South)," ""12.920088"""," ""77.36387"""," ""H""","""572"""
" ""29572040806""",Chikkanahalli-2 (Bangalore South)," ""12.88133"""," ""77.35537"""," ""H""","""572"""
" ""29572040807""",Sulivaara (Bangalore South)," ""12.902503"""," ""77.362526"""," ""H""","""572"""
" ""29572040808""",Chunchanakuppe (Bangalore South)," ""12.910033"""," ""77.38593"""," ""H""","""572"""
" ""29572040809""",Subbarayappanapalya (Bangalore South)," ""12.87876"""," ""77.420135"""," ""H""","""572"""
" ""29572040810""",S.gollahalli (Bangalore South)," ""12.895249"""," ""77.36288"""," ""H""","""572"""
" ""29572040811""",Sulikere (Bangalore South)," ""12.939965"""," ""77.44819"""," ""H""","""572"""
" ""29572040812""",Ramasandra (Bangalore South)," ""12.944975"""," ""77.46701"""," ""H""","""572"""
" ""29572040813""",Chikkabasti-2 (Bangalore South)," ""12.943323"""," ""77.47366"""," ""H""","""572"""
" ""29572040813N""",Chikkabasthi-2 (Bangalore South)," ""12.942939"""," ""77.473236"""," ""H""","""572"""
" ""29572040814""",Kommagatta (Bangalore South)," ""12.9301"""," ""77.4648"""," ""H""","""572"""
" ""29572040815""",Doddabasti (Bangalore South)," ""12.940731"""," ""77.473625"""," ""H""","""572"""
" ""29572040816""",Chandrappa Circle (Bangalore South)," ""12.910305"""," ""77.37345"""," ""H""","""572"""
" ""29572040817""",Byalalu (Bangalore South)," ""12.8940115"""," ""77.37816"""," ""H""","""572"""
" ""29572040818""",Kurubarapalya (Bangalore South)," ""12.91012"""," ""77.36246"""," ""H""","""572"""
" ""29572040819""",Madapattana (Bangalore South)," ""12.934916"""," ""77.36212"""," ""H""","""572"""
" ""29572040820""",Aalammanapalya (Bangalore South)," ""12.935611"""," ""77.36669"""," ""H""","""572"""
" ""29572040821""",Koodusiddanapalya (Bangalore South)," ""12.930648"""," ""77.372116"""," ""H""","""572"""
" ""29572040822""",Doddamaranahalli (Bangalore South)," ""12.929415"""," ""77.38291"""," ""H""","""572"""
" ""29572040823""",Kethohalli (Bangalore South)," ""12.907378"""," ""77.40236"""," ""H""","""572"""
" ""29572040824""",Koluru (Bangalore South)," ""12.890828"""," ""77.41281"""," ""H""","""572"""
" ""29572040825""",Shanthinagara (Bangalore South)," ""12.879545"""," ""77.34667"""," ""H""","""572"""
" ""29572040826""",Ganapathihalli (Bangalore South)," ""12.917758"""," ""77.39531"""," ""H""","""572"""
" ""29572040827""",Gopalanagara (Bangalore South)," ""12.877735"""," ""77.416275"""," ""H""","""572"""
" ""29572040828""",Kenchanapura (Bangalore South)," ""12.957834"""," ""77.45105"""," ""H""","""572"""
" ""29572040829""",Hunnigere (Bangalore South)," ""12.925123"""," ""77.36688"""," ""H""","""572"""
" ""29572040830""",Lakkaiahnapalya (Bangalore South)," ""12.887243"""," ""77.40499"""," ""H""","""572"""
" ""29572040831""",Ganapathihalli Janatha Colony (Bangalore South)," ""12.912855"""," ""77.393845"""," ""H""","""572"""
" ""29572040832N""",Dhananayakanahalli (Bangalore South)," ""12.937989"""," ""77.46801"""," ""H""","""572"""
" ""29572040833N""",Archakara Badavane (Bangalore South)," ""12.916643"""," ""77.454926"""," ""H""","""572"""
" ""29572040835N""",Hosabhyrohalli-2 (Bangalore South)," ""12.919802"""," ""77.45607"""," ""H""","""572"""
" ""29572040837N""",Lakshmipura(Chunchanakuppe) (Bangalore South)," ""12.910088"""," ""77.3859"""," ""H""","""572"""
