awc_name,lat,lon,awc_code,awc_alpha_code,dist_code
Kannala (Kustigi),15.762187,76.407616,29560041003,D,560
Sanganal-1 (Kustigi),15.762175,76.40756,29560041004,D,560
Sanganal-2 (Kustigi),15.762175,76.40756,29560041005,D,560
S. Ganganal (Kustigi),15.690585,76.42755,29560041006,D,560
Mettinal (Kustigi),15.699558,76.41815,29560041007,D,560
Tayamma Camp (Kustigi),15.676624,76.42045,29560041008,D,560
Hirettemanal (Kustigi),15.697055,76.41367,29560041009,D,560
Hadagali (Kustigi),15.711863,76.37977,29560041010,D,560
Siddapur (Kustigi),15.711875,76.373924,29560041011,D,560
Virupapura (Kustigi),15.6741905,76.37456,29560041012,D,560
Homminal (Kustigi),15.762201,76.40764,29560041013,D,560
Honagaddi (Kustigi),15.640736,76.34335,29560041014,D,560
Lingadahalli-1 (Kustigi),15.674044,76.34187,29560041015,D,560
Lingadahalli-2 (Kustigi),15.673031,76.34043,29560041016,D,560
Menedala-1 (Kustigi),15.723119,76.39233,29560041017,D,560
Menedala-2 (Kustigi),15.726396,76.39329,29560041018,D,560
Chikkatemminal (Kustigi),15.700677,76.405495,29560041019,D,560
Guddada Hanamasagar Camp (Kustigi),15.674044,76.34187,29560041020,D,560
Chikka Mukratinal (Kustigi),15.762237,76.407646,29560041021,D,560
virupapura-2 (Kustigi),15.76222,76.40771,29560041022N,D,560
Hiretemminal-2 (Kustigi),15.762227,76.407646,29560041023N,D,560
Dotihal-1 (Kustigi),15.863248,76.207565,29560041101,D,560
Dotihal-2 (Kustigi),15.865869,76.209175,29560041102,D,560
Dotihal-3 (Kustigi),15.864416,76.20919,29560041103,D,560
Dotihal Navanagar (Kustigi),15.861477,76.21069,29560041104,D,560
Kesoor-1 (Kustigi),15.863633,76.20312,29560041105,D,560
Kesoor-2 (Kustigi),15.861999,76.2048,29560041106,D,560
Kesoor-3 (Kustigi),15.866405,76.20484,29560041107,D,560
Maturu (Kustigi),15.862149,76.21831,29560041108,D,560
Hesaroor (Kustigi),15.843454,76.20651,29560041109,D,560
K.bodur-1 (Kustigi),15.82556,76.184784,29560041110,D,560
K.bodur-2 (Kustigi),15.824929,76.18551,29560041111,D,560
K.bodur Tand (Kustigi),15.826267,76.17678,29560041112,D,560
Bijakalla-1 (Kustigi),15.820719,76.20571,29560041113,D,560
Bijakalla-2 (Kustigi),15.82068,76.20829,29560041114,D,560
Bijakalla-3 (Kustigi),15.8194895,76.21127,29560041115,D,560
Takkalaki (Kustigi),15.796824,76.196526,29560041116,D,560
Shakhapur-1 (Kustigi),15.721679,76.153435,29560041117,D,560
Shakhapur-2 (Kustigi),15.723049,76.15264,29560041118,D,560
Madalagatti (Kustigi),15.755371,76.15999,29560041119,D,560
Nidasheshi-1 (Kustigi),15.765952,76.167625,29560041120,D,560
Nidasheshi-2 (Kustigi),15.7672,76.16742,29560041121,D,560
Nidasheshi-3 (Kustigi),15.767938,76.16746,29560041122,D,560
Nidasheshi-4 (Kustigi),15.767985,76.16809,29560041123,D,560
Mana Kalakeri (Kustigi),15.820934,76.19992,29560041124,D,560
Takkalaki. 2 (Kustigi),15.79505,76.19642,29560041125N,D,560
Kyadiguppa-1 (Kustigi),15.898554,76.16802,29560041201,D,560
Kyadiguppa-2 (Kustigi),15.899272,76.16552,29560041202,D,560
Kyadiguppa-3 (Kustigi),15.897065,76.16725,29560041203,D,560
Gotagi-1 (Kustigi),15.926662,76.20522,29560041204,D,560
Gotagi-2 (Kustigi),15.923346,76.20576,29560041205,D,560
Gotagi-3 (Kustigi),15.925829,76.2031,29560041206,D,560
Balootagi-1 (Kustigi),15.87335,76.26041,29560041207,D,560
Balootagi-2 (Kustigi),15.923324,76.20577,29560041208,D,560
Balootagi-3 (Kustigi),15.873427,76.26068,29560041209,D,560
Tonasihal-1 (Kustigi),15.909293,76.19863,29560041210,D,560
Tonasihal- Tand-1 (Kustigi),15.909447,76.19463,29560041211,D,560
Tonasihal- Tand-2 (Kustigi),15.909104,76.19588,29560041212,D,560
Menasageri (Kustigi),15.880773,76.141884,29560041213,D,560
Menasageri Tand (Kustigi),15.8812275,76.13703,29560041214,D,560
Kadekoppa (Kustigi),15.868777,76.1755,29560041215,D,560
Kadekoppa Tand (Kustigi),15.86767,76.17529,29560041216,D,560
Kalakeri (Kustigi),15.858877,76.18719,29560041217,D,560
Nadavalakoppa (Kustigi),15.860915,76.18372,29560041218,D,560
Jalihal (Kustigi),15.86551,76.231636,29560041219,D,560
Ryavanaki (Kustigi),15.861666,76.23702,29560041220,D,560
Shirugumpi (Kustigi),15.875961,76.25609,29560041221,D,560
Benchamatti (Kustigi),15.763587,76.14245,29560041222,D,560
Balihal (Kustigi),15.756395,76.13883,29560041223,D,560
Shiragumpi - 2 (Kustigi),15.875087,76.25564,29560041224N,D,560
Mudenoor-1 (Kustigi),15.888813,76.29818,29560041301,D,560
Mudenoor-2 (Kustigi),15.88836,76.29934,29560041302,D,560
Teggihal-1 (Kustigi),15.849122,76.27479,29560041303,D,560
Teggihal-2 (Kustigi),15.849115,76.27483,29560041304,D,560
Kudulr (Kustigi),15.87384,76.28582,29560041305,D,560
Meguru (Kustigi),15.879477,76.27076,29560041306,D,560
Bannatti (Kustigi),15.88705,76.28044,29560041307,D,560
K.banchamatti (Kustigi),15.898426,76.31589,29560041308,D,560
Jumalapur-1 (Kustigi),15.833702,76.331436,29560041309,D,560
Jumalapur-2 (Kustigi),15.83192,76.33496,29560041310,D,560
Jumalapur-3 (Kustigi),15.833752,76.33162,29560041311,D,560
J.rampur (Kustigi),15.831208,76.32247,29560041312,D,560
Sasvihal-1 (Kustigi),15.840831,76.334755,29560041313,D,560
Sasvihal-2 (Kustigi),15.841126,76.33424,29560041314,D,560
Adavibhavi (Kustigi),15.850903,76.34543,29560041315,D,560
Muddalagunddi (Kustigi),15.901325,76.332634,29560041316,D,560
Madaradokki (Kustigi),15.855232,76.36907,29560041317,D,560
Madaradokki Tand (Kustigi),15.8701725,76.385925,29560041318,D,560
Idlapur (Kustigi),15.816991,76.3423,29560041319,D,560
Idlapur Janta Coloni (Kustigi),15.815384,76.34698,29560041320,D,560
Hagaladal (Kustigi),15.822488,76.36661,29560041321,D,560
Kilarahatti (Kustigi),15.842066,76.436195,29560041322,D,560
Kilarahatti Tand (Kustigi),15.850104,76.435905,29560041323,D,560
Amarapur (Kustigi),15.868536,76.403786,29560041324,D,560
Amarapur Tand (Kustigi),15.868384,76.41415,29560041325,D,560
Kalamalli Tand (Kustigi),15.875965,76.38781,29560041326,D,560
Kalamalli -1 (Kustigi),15.89592,76.398026,29560041327,D,560
Kalamalli -2 (Kustigi),15.894781,76.40025,29560041328,D,560
Kidadur (Kustigi),15.909187,76.363235,29560041329,D,560
Julakunti (Kustigi),15.841466,76.38278,29560041330,D,560
Garajanal-1 (Kustigi),15.829563,76.40934,29560041331,D,560
Garajanal-2 (Kustigi),15.83267,76.409164,29560041332,D,560
Narinal (Kustigi),15.802484,76.409386,29560041333,D,560
U.rampur (Kustigi),15.808745,76.41492,29560041334,D,560
Amarapura -2 (Kustigi),15.762274,76.4076,29560041335N,D,560
Hanamasagar-1 (Kustigi),15.872936,76.04684,29560041401,D,560
Hanamasagar-2 (Kustigi),15.870717,76.040924,29560041402,D,560
Hanamasagar-3 (Kustigi),15.874521,76.04274,29560041403,D,560
Hanamasagar-4 (Kustigi),15.8734865,76.04033,29560041404,D,560
Hanamasaga-5 (Kustigi),15.871631,76.04267,29560041405,D,560
Hanamasagar-6 (Kustigi),15.872198,76.04226,29560041406,D,560
Hanamasagar-7 (Kustigi),15.873251,76.04553,29560041407,D,560
Hanamasagar-8 (Kustigi),15.874138,76.04569,29560041408,D,560
Hanamasagar-9 (Kustigi),15.875768,76.049835,29560041409,D,560
Hanamasagar-10 (Kustigi),15.871414,76.04384,29560041410,D,560
Hanamasagar-11 (Kustigi),15.868338,76.04589,29560041411,D,560
Hanamasagar-12 (Kustigi),15.872346,76.04907,29560041412,D,560
Hanamasagar-13 (Kustigi),15.874393,76.04607,29560041413,D,560
Hanamasagar-14 (Kustigi),15.871051,76.03837,29560041414,D,560
Hanamasagar-15 (Kustigi),15.873571,76.044556,29560041415,D,560
Yaragera-1 (Kustigi),15.840701,76.009315,29560041416,D,560
Yarager-2 (Kustigi),15.837196,76.009865,29560041417,D,560
Yaragera-3 (Kustigi),15.840086,76.01093,29560041418,D,560
Madnal (Kustigi),15.844602,76.01288,29560041419,D,560
Kumbalavati (Kustigi),15.814905,76.00502,29560041420,D,560
Kumbalavati-2 (Kustigi),15.813849,76.005684,29560041421,D,560
Muganoor-1 (Kustigi),15.794664,75.99037,29560041422,D,560
Muganoor-2 (Kustigi),15.7957535,75.99219,29560041423,D,560
Gudadurakalla-1 (Kustigi),15.868283,76.005905,29560041424,D,560
Gudadurakalla-2 (Kustigi),15.86873,76.003456,29560041425,D,560
Mavina Itagi (Kustigi),15.872061,76.0219,29560041426,D,560
Chandaragiri (Kustigi),15.87335,75.98937,29560041427,D,560
Manneral-1 (Kustigi),15.910753,76.03378,29560041428,D,560
Manneral-2 (Kustigi),15.91123,76.03616,29560041429,D,560
Beelagi (Kustigi),15.910048,76.01384,29560041430,D,560
Mudatagi (Kustigi),15.890808,76.07127,29560041431,D,560
Hanamagiri (Kustigi),15.886363,76.096756,29560041432,D,560
Devalapur (Kustigi),15.891453,76.08801,29560041433,D,560
Hoolager-1 (Kustigi),15.954659,76.05614,29560041501,D,560
Hoolager-2 (Kustigi),15.955477,76.056114,29560041502,D,560
Hoolager-3 (Kustigi),15.951898,76.055885,29560041503,D,560
Hoolager-4 (Kustigi),15.952944,76.05348,29560041504,D,560
Hoolager Tanda (Kustigi),15.952584,76.057884,29560041505,D,560
Sebinakatti (Kustigi),15.923081,76.0365,29560041506,D,560
Bandaragall (Kustigi),15.961325,76.021454,29560041507,D,560
Kabbaragi-1 (Kustigi),15.923556,75.99668,29560041508,D,560
Kabbaragi-2 (Kustigi),15.92479,75.99619,29560041509,D,560
Kabbaragi-3 (Kustigi),15.924842,75.997375,29560041510,D,560
Katapur-1 (Kustigi),15.950635,75.9814,29560041511,D,560
Katapur-2 (Kustigi),15.949839,75.98348,29560041512,D,560
Katapur-3 (Kustigi),15.9516115,75.98356,29560041513,D,560
Katapur-4 (Kustigi),15.948378,75.98877,29560041514,D,560
Kallagonal-1 (Kustigi),15.968899,76.00128,29560041515,D,560
Kallagonal-2 (Kustigi),15.968903,76.00133,29560041516,D,560
Huchanoor (Kustigi),16.003586,76.02124,29560041517,D,560
Yarigonal (Kustigi),15.998811,76.00975,29560041518,D,560
Kadur (Kustigi),15.987454,76.011314,29560041519,D,560
Antartana (Kustigi),15.989317,76.015465,29560041520,D,560
Puratager (Kustigi),15.9854765,76.01539,29560041521,D,560
Yelburga-1 (Yelaburga),15.615611,76.01301,29560050101,E,560
Yelburga-2 (Yelaburga),15.616706,76.01142,29560050102,E,560
Yelburga-3 (Yelaburga),15.616723,76.01354,29560050103,E,560
Yelburga-4 (Yelaburga),15.613932,76.00859,29560050104,E,560
Yelburga-5 (Yelaburga),15.615406,76.01002,29560050105,E,560
Yelburga-6 (Yelaburga),15.612773,76.00971,29560050106,E,560
Yelburga-7 (Yelaburga),15.617594,76.01321,29560050107,E,560
Yelburga-8 (Yelaburga),15.615616,76.00217,29560050108,E,560
Yelburga-9 (Yelaburga),15.611312,76.01997,29560050109,E,560
Yelburga-10 (Yelaburga),15.614974,76.01167,29560050110,E,560
Yelburga-11 (Yelaburga),15.616147,76.01543,29560050111,E,560
Yelburga-12 (Yelaburga),15.612745,76.01428,29560050112,E,560
Yelburga-13 (Yelaburga),15.615953,76.0095,29560050113,E,560
Yelburga-14 (Yelaburga),15.616041,76.01649,29560050114,E,560
Yelburga-15 (Yelaburga),15.614792,76.01373,29560050115,E,560
Yelburga-16 (Yelaburga),15.613127,76.01774,29560050116,E,560
Yelburga-17 (Yelaburga),15.602851,76.015656,29560050117,E,560
Yelburga-18 (Yelaburga),15.616982,76.01149,29560050118,E,560
Yelburga-19 (Yelaburga),15.615406,76.00995,29560050119,E,560
Yelburga-20 (Yelaburga),15.610514,76.01515,29560050120,E,560
Yelburga-21 (Yelaburga),15.614043,76.02537,29560050121,E,560
Kudarikotagi (Yelaburga),15.618501,76.03905,29560050201,E,560
Sanganahal-1 (Yelaburga),15.570792,75.98865,29560050202,E,560
Sanganahal-2 (Yelaburga),15.570851,75.988625,29560050203,E,560
Sanganahal-3 (Yelaburga),15.571933,75.98741,29560050204,E,560
Sanganahal-4 (Yelaburga),15.568128,75.9889,29560050205,E,560
Lagalur (Yelaburga),15.635607,76.07612,29560050206,E,560
Madlur (Yelaburga),15.630588,76.08142,29560050207,E,560
Kallur-1 (Yelaburga),15.548676,76.01512,29560050208,E,560
Kallur-2 (Yelaburga),15.550081,76.01457,29560050209,E,560
Kallur-3 (Yelaburga),15.548912,76.011314,29560050210,E,560
Kallur-4 (Yelaburga),15.548251,76.01283,29560050211,E,560
Kallur-5 (Yelaburga),15.550192,76.012115,29560050212,E,560
Gedageri-1 (Yelaburga),15.608058,76.075424,29560050213,E,560
Gedageri-2 (Yelaburga),15.604158,76.076324,29560050214,E,560
Gedageri Tanda (Yelaburga),15.614114,76.095856,29560050215,E,560
G.veerapur (Yelaburga),15.6198845,76.05706,29560050216,E,560
Hanumapur (Yelaburga),15.634132,76.05807,29560050217,E,560
Maranal-1 (Yelaburga),15.647473,76.04657,29560050218,E,560
Maranal-2 (Yelaburga),15.648061,76.0478,29560050219,E,560
Balutagi-1 (Yelaburga),15.693401,76.00141,29560050301,E,560
Balutagi-2 (Yelaburga),15.69343,76.00342,29560050302,E,560
Balutagi-3 (Yelaburga),15.692152,76.00177,29560050303,E,560
Balutagi-4 (Yelaburga),15.692693,76.00306,29560050304,E,560
Balutagi-5 (Yelaburga),15.694104,76.00217,29560050305,E,560
Balutagi Tanda (Yelaburga),15.707233,76.02422,29560050306,E,560
Basapur (Yelaburga),15.684831,76.03117,29560050307,E,560
Boonakoppa (Yelaburga),15.670459,76.059555,29560050308,E,560
Bandi-1 (Yelaburga),15.734433,76.049736,29560050309,E,560
Bandi-2 (Yelaburga),15.7328,76.05888,29560050310,E,560
Bandi-3 (Yelaburga),15.733609,76.0565,29560050311,E,560
Chikkoppa (Yelaburga),15.653064,76.00022,29560050312,E,560
Chikkoppa Tanda (Yelaburga),15.656442,76.0033,29560050313,E,560
Joolakatti (Yelaburga),15.714456,76.03692,29560050314,E,560
Hagedal (Yelaburga),15.687981,76.0565,29560050315,E,560
Hosalli-1 (Yelaburga),15.637341,76.002205,29560050316,E,560
Hosalli-2 (Yelaburga),15.637598,76.004326,29560050317,E,560
Kadabalakatti (Yelaburga),15.73379,76.065674,29560050318,E,560
Tummaraguddi-1 (Yelaburga),15.659765,76.032196,29560050319,E,560
Tummaraguddi-2 (Yelaburga),15.660162,76.03163,29560050320,E,560
Tummaraguddi Tanda (Yelaburga),15.660479,76.03447,29560050321,E,560
Mudhol-1 (Yelaburga),15.64104,75.951,29560050401,E,560
Mudhol-2 (Yelaburga),15.639914,75.95299,29560050402,E,560
Mudhol-3 (Yelaburga),15.643918,75.952095,29560050403,E,560
Mudhol-4 (Yelaburga),15.640875,75.95395,29560050404,E,560
Mudhol-5 (Yelaburga),15.640067,75.95398,29560050405,E,560
Mudhol-6 (Yelaburga),15.642109,75.952515,29560050406,E,560
Mudhol-7 (Yelaburga),15.636544,75.95612,29560050407,E,560
Mudhol-8 (Yelaburga),15.641968,75.95,29560050408,E,560
Mudhol-9 (Yelaburga),15.639299,75.954124,29560050409,E,560
Mudhol-10 (Yelaburga),15.636221,75.95714,29560050410,E,560
Sankanoor-1 (Yelaburga),15.702991,75.883286,29560050411,E,560
Sankanoor-2 (Yelaburga),15.703066,75.881226,29560050412,E,560
Hiremyageri-1 (Yelaburga),15.675776,75.92295,29560050413,E,560
Hiremyageri-2 (Yelaburga),15.67832,75.92278,29560050414,E,560
Hiremyageri-3 (Yelaburga),15.6767235,75.92458,29560050415,E,560
Hiremyageri-4 (Yelaburga),15.676939,75.92217,29560050416,E,560
Hiremyageri-5 (Yelaburga),15.6761265,75.92497,29560050417,E,560
Bandihal-1 (Yelaburga),15.636536,75.95601,29560050418,E,560
Bandihal-2 (Yelaburga),15.564643,75.895355,29560050419,E,560
Shiragumpi (Yelaburga),15.713046,75.90675,29560050420,E,560
H.sompur (Yelaburga),15.68549,75.91646,29560050421,E,560
Karamudi-1 (Yelaburga),15.624701,75.93358,29560050422,E,560
Karamudi-2 (Yelaburga),15.623402,75.935425,29560050423,E,560
Karamudi-3 (Yelaburga),15.622684,75.93362,29560050424,E,560
Karamudi-4 (Yelaburga),15.624188,75.93222,29560050425,E,560
Karamudi-5 (Yelaburga),15.622427,75.93421,29560050426,E,560
Katral (Yelaburga),15.732224,75.89194,29560050427,E,560
Tondihal-1 (Yelaburga),15.539447,75.88364,29560050428,E,560
Tondihal-2 (Yelaburga),15.5375805,75.88416,29560050429,E,560
Tondihal-3 (Yelaburga),15.539093,75.88155,29560050430,E,560
Sankanoor-3) (Yelaburga),15.704877,75.88186,29560050431N,E,560
Shiragumpi-2 (Yelaburga),15.712538,75.90618,29560050432N,E,560
Kukanoor-1 (Yelaburga),15.491836,75.99349,29560050501,E,560
Kukanoor-2 (Yelaburga),15.489199,75.98844,29560050502,E,560
Kukanoor-3 (Yelaburga),15.488444,75.993095,29560050503,E,560
Kukanoor-4 (Yelaburga),15.491418,75.99587,29560050504,E,560
Kukanoor-5 (Yelaburga),15.490165,75.99072,29560050505,E,560
Kukanoor-6 (Yelaburga),15.498213,75.9892,29560050506,E,560
Kukanoor-7 (Yelaburga),15.488963,75.99209,29560050507,E,560
Kukanoor-8 (Yelaburga),15.487323,75.99338,29560050508,E,560
Kukanoor-9 (Yelaburga),15.490811,75.99397,29560050509,E,560
Kukanoor-10 (Yelaburga),15.491824,75.98861,29560050510,E,560
Kukanoor-11 (Yelaburga),15.494603,75.9972,29560050511,E,560
Kukanoor-12 (Yelaburga),15.487575,75.995224,29560050512,E,560
Kukanoor-13 (Yelaburga),15.491936,75.991684,29560050513,E,560
Kukanoor-14 (Yelaburga),15.501105,75.99127,29560050514,E,560
Kukanoor-15 (Yelaburga),15.505957,75.98532,29560050515,E,560
Kukanoor-16 (Yelaburga),15.488996,75.99138,29560050516,E,560
Kukanoor-17 (Yelaburga),15.499174,75.98629,29560050517,E,560
Kukanoor-18 (Yelaburga),15.491442,76.004135,29560050518,E,560
Kukanoor-19 (Yelaburga),15.496785,75.994736,29560050519,E,560
Kukanoor-20 (Yelaburga),15.488722,75.99318,29560050520,E,560
Gudneppanamath (Yelaburga),15.502875,76.00919,29560050521,E,560
Gudneppanamath 2   (Yelaburga),15.502941,76.00932,29560050522N,E,560
Bedavatti (Yelaburga),15.50373,76.07474,29560050601,E,560
Vijayanagar (bedavatti) (Yelaburga),15.503421,76.07234,29560050602,E,560
Balageri-1 (Yelaburga),15.527504,76.048,29560050603,E,560
Balageri-2 (Yelaburga),15.526776,76.05123,29560050604,E,560
Balageri-3 (Yelaburga),15.526956,76.04468,29560050605,E,560
Balageri-4 (Yelaburga),15.525417,76.048134,29560050606,E,560
Yadiyapur-1 (Yelaburga),15.508681,76.0644,29560050607,E,560
Yadiyapur-2 (Yelaburga),15.508861,76.06444,29560050608,E,560
Adur-1 (Yelaburga),15.530323,75.98277,29560050609,E,560
Adur-2 (Yelaburga),15.52965,75.98139,29560050610,E,560
Rajur-1 (Yelaburga),15.530427,75.98844,29560050611,E,560
Rajur-2 (Yelaburga),15.528002,75.988205,29560050612,E,560
Rajur-3 (Yelaburga),15.537462,75.990486,29560050613,E,560
Rajur-4 (Yelaburga),15.530327,75.98888,29560050614,E,560
Harishankarabandi (Yelaburga),15.509141,75.998245,29560050615,E,560
Kakkihalli-1 (Yelaburga),15.503971,76.01654,29560050616,E,560
Kakkihalli Tanda (Yelaburga),15.505573,76.01894,29560050617,E,560
Konapur (Yelaburga),15.516729,76.034454,29560050618,E,560
Tipparasanal (Yelaburga),15.493871,76.05608,29560050619,E,560
Channappanahalli (Yelaburga),15.519682,76.00606,29560050620,E,560
Dyampur-1 (Yelaburga),15.50245,75.985855,29560050621,E,560
Dyampur-2 (Yelaburga),15.504386,75.98486,29560050622,E,560
Mangalore-1 (Yelaburga),15.517657,76.14731,29560050701,E,560
Mangalore-2 (Yelaburga),15.519831,76.14863,29560050702,E,560
Mangalore-3 (Yelaburga),15.517095,76.14794,29560050703,E,560
Mangalore-4 (Yelaburga),15.518887,76.145615,29560050704,E,560
Mangalore-5 (Yelaburga),15.515048,76.144325,29560050705,E,560
Mangalore-6 (Yelaburga),15.518412,76.14675,29560050706,E,560
Mangalore-7 (Yelaburga),15.516984,76.15035,29560050707,E,560
Mangalore-8 (Yelaburga),15.511957,76.14383,29560050708,E,560
Mangalore-9 (Yelaburga),15.517531,76.145805,29560050709,E,560
Mangalore-10 (Yelaburga),15.519267,76.14651,29560050710,E,560
Mangalore-11 (Yelaburga),15.513083,76.14256,29560050711,E,560
Bairanayakanahalli-1 (Yelaburga),15.531926,76.175606,29560050712,E,560
Bairanayakanahalli-2 (Yelaburga),15.531921,76.17575,29560050713,E,560
Hirebeedanal-1 (Yelaburga),15.475149,76.13652,29560050714,E,560
Hirebeedanal-2 (Yelaburga),15.476285,76.13466,29560050715,E,560
Chikkabeedanal-1 (Yelaburga),15.476758,76.149994,29560050716,E,560
Chikkabeedanal-2 (Yelaburga),15.478621,76.149,29560050717,E,560
Ryavanaki-1 (Yelaburga),15.531659,76.104355,29560050718,E,560
Ryavanaki-2 (Yelaburga),15.529811,76.10432,29560050719,E,560
Ryavanaki-3 (Yelaburga),15.532509,76.10567,29560050720,E,560
Ryavanaki-4 (Yelaburga),15.531952,76.103004,29560050721,E,560
Honnunasi (Yelaburga),15.475757,76.169846,29560050722,E,560
Kavalakeri (Yelaburga),15.521261,76.10708,29560050723,E,560
Kudarimoti-1 (Yelaburga),15.512482,76.19357,29560050724,E,560
Kudarimoti-2 (Yelaburga),15.515844,76.19551,29560050725,E,560
Kudarimoti-3 (Yelaburga),15.5122595,76.19559,29560050726,E,560
Kudarimoti-4 (Yelaburga),15.513885,76.19395,29560050727,E,560
Kudarimoti-5 (Yelaburga),15.517825,76.19619,29560050728,E,560
Kadralli-1 (Yelaburga),15.49116,76.14317,29560050729,E,560
Kadralli-2 (Yelaburga),15.489971,76.14148,29560050730,E,560
Chandinal (Yelaburga),15.494006,76.195015,29560050731,E,560
Boodagumpi-1 (Yelaburga),15.530339,76.07252,29560050801,E,560
Boodagumpi-2 (Yelaburga),15.528758,76.07131,29560050802,E,560
Lakamanagule (Yelaburga),15.570704,76.108795,29560050803,E,560
Shirur-1 (Yelaburga),15.490928,76.094986,29560050804,E,560
Shirur-2 (Yelaburga),15.491019,76.09494,29560050805,E,560
Malakasamudra-1 (Yelaburga),15.594599,76.0424,29560050806,E,560
Malakasamudra-2 (Yelaburga),15.592559,76.044266,29560050807,E,560
Muttal (Yelaburga),15.4816675,76.10667,29560050808,E,560
Chikkamyageri-1 (Yelaburga),15.570805,76.084816,29560050809,E,560
Chikkamyageri-2 (Yelaburga),15.571642,76.0876,29560050810,E,560
Chikkamyageri-3 (Yelaburga),15.5706835,76.08688,29560050811,E,560
Chikkamyageri-4 (Yelaburga),15.570979,76.08299,29560050812,E,560
Chikkamyageri-5 (Yelaburga),15.573896,76.0861,29560050813,E,560
Chikkamyageri Tanda (Yelaburga),15.597647,76.109,29560050814,E,560
Arakeri-1 (Yelaburga),15.462378,76.08319,29560050815,E,560
Arakeri-2 (Yelaburga),15.461811,76.08634,29560050816,E,560
Kudagunti-1 (Yelaburga),15.574864,76.07687,29560050817,E,560
Kudagunti-2 (Yelaburga),15.571938,76.07587,29560050818,E,560
Chandur-1 (Yelaburga),15.454155,76.072685,29560050819,E,560
Chandur-2 (Yelaburga),15.45581,76.074974,29560050820,E,560
